,parents,has_nurs,children,housing,finance,social,class,form_complete,form_completed,form_foster,form_incomplete,health_not_recom,health_priority,health_recommended
9473,0,3,3,2,0,2,0,0,0,1,0,1,0,0
9474,0,3,3,2,0,1,2,0,0,1,0,0,0,1
9475,0,3,3,2,0,1,2,0,0,1,0,0,1,0
9476,0,3,3,2,0,1,0,0,0,1,0,1,0,0
9477,0,3,3,2,1,0,1,0,0,1,0,0,0,1
9478,0,3,3,2,1,0,2,0,0,1,0,0,1,0
9479,0,3,3,2,1,0,0,0,0,1,0,1,0,0
9480,0,3,3,2,1,2,1,0,0,1,0,0,0,1
9481,0,3,3,2,1,2,2,0,0,1,0,0,1,0
9482,0,3,3,2,1,2,0,0,0,1,0,1,0,0
9483,0,3,3,2,1,1,2,0,0,1,0,0,0,1
9484,0,3,3,2,1,1,2,0,0,1,0,0,1,0
9485,0,3,3,2,1,1,0,0,0,1,0,1,0,0
9486,0,3,3,1,0,0,1,0,0,1,0,0,0,1
9487,0,3,3,1,0,0,2,0,0,1,0,0,1,0
9488,0,3,3,1,0,0,0,0,0,1,0,1,0,0
9489,0,3,3,1,0,2,1,0,0,1,0,0,0,1
9490,0,3,3,1,0,2,2,0,0,1,0,0,1,0
9491,0,3,3,1,0,2,0,0,0,1,0,1,0,0
9492,0,3,3,1,0,1,2,0,0,1,0,0,0,1
9493,0,3,3,1,0,1,2,0,0,1,0,0,1,0
9494,0,3,3,1,0,1,0,0,0,1,0,1,0,0
9495,0,3,3,1,1,0,1,0,0,1,0,0,0,1
9496,0,3,3,1,1,0,2,0,0,1,0,0,1,0
9497,0,3,3,1,1,0,0,0,0,1,0,1,0,0
9498,0,3,3,1,1,2,1,0,0,1,0,0,0,1
9499,0,3,3,1,1,2,2,0,0,1,0,0,1,0
9500,0,3,3,1,1,2,0,0,0,1,0,1,0,0
9501,0,3,3,1,1,1,2,0,0,1,0,0,0,1
9502,0,3,3,1,1,1,2,0,0,1,0,0,1,0
9503,0,3,3,1,1,1,0,0,0,1,0,1,0,0
9504,0,2,0,0,0,0,1,1,0,0,0,0,0,1
9505,0,2,0,0,0,0,1,1,0,0,0,0,1,0
9506,0,2,0,0,0,0,0,1,0,0,0,1,0,0
9507,0,2,0,0,0,2,1,1,0,0,0,0,0,1
9508,0,2,0,0,0,2,1,1,0,0,0,0,1,0
9509,0,2,0,0,0,2,0,1,0,0,0,1,0,0
9510,0,2,0,0,0,1,1,1,0,0,0,0,0,1
9511,0,2,0,0,0,1,1,1,0,0,0,0,1,0
9512,0,2,0,0,0,1,0,1,0,0,0,1,0,0
9513,0,2,0,0,1,0,1,1,0,0,0,0,0,1
9514,0,2,0,0,1,0,1,1,0,0,0,0,1,0
9515,0,2,0,0,1,0,0,1,0,0,0,1,0,0
9516,0,2,0,0,1,2,1,1,0,0,0,0,0,1
9517,0,2,0,0,1,2,1,1,0,0,0,0,1,0
9518,0,2,0,0,1,2,0,1,0,0,0,1,0,0
9519,0,2,0,0,1,1,1,1,0,0,0,0,0,1
9520,0,2,0,0,1,1,1,1,0,0,0,0,1,0
9521,0,2,0,0,1,1,0,1,0,0,0,1,0,0
9522,0,2,0,2,0,0,1,1,0,0,0,0,0,1
9523,0,2,0,2,0,0,1,1,0,0,0,0,1,0
9524,0,2,0,2,0,0,0,1,0,0,0,1,0,0
9525,0,2,0,2,0,2,1,1,0,0,0,0,0,1
9526,0,2,0,2,0,2,1,1,0,0,0,0,1,0
9527,0,2,0,2,0,2,0,1,0,0,0,1,0,0
9528,0,2,0,2,0,1,1,1,0,0,0,0,0,1
9529,0,2,0,2,0,1,1,1,0,0,0,0,1,0
9530,0,2,0,2,0,1,0,1,0,0,0,1,0,0
9531,0,2,0,2,1,0,1,1,0,0,0,0,0,1
9532,0,2,0,2,1,0,1,1,0,0,0,0,1,0
9533,0,2,0,2,1,0,0,1,0,0,0,1,0,0
9534,0,2,0,2,1,2,1,1,0,0,0,0,0,1
9535,0,2,0,2,1,2,1,1,0,0,0,0,1,0
9536,0,2,0,2,1,2,0,1,0,0,0,1,0,0
9537,0,2,0,2,1,1,1,1,0,0,0,0,0,1
9538,0,2,0,2,1,1,1,1,0,0,0,0,1,0
9539,0,2,0,2,1,1,0,1,0,0,0,1,0,0
9540,0,2,0,1,0,0,1,1,0,0,0,0,0,1
9541,0,2,0,1,0,0,1,1,0,0,0,0,1,0
9542,0,2,0,1,0,0,0,1,0,0,0,1,0,0
9543,0,2,0,1,0,2,1,1,0,0,0,0,0,1
9544,0,2,0,1,0,2,1,1,0,0,0,0,1,0
9545,0,2,0,1,0,2,0,1,0,0,0,1,0,0
9546,0,2,0,1,0,1,1,1,0,0,0,0,0,1
9547,0,2,0,1,0,1,1,1,0,0,0,0,1,0
9548,0,2,0,1,0,1,0,1,0,0,0,1,0,0
9549,0,2,0,1,1,0,1,1,0,0,0,0,0,1
9550,0,2,0,1,1,0,1,1,0,0,0,0,1,0
9551,0,2,0,1,1,0,0,1,0,0,0,1,0,0
9552,0,2,0,1,1,2,1,1,0,0,0,0,0,1
9553,0,2,0,1,1,2,1,1,0,0,0,0,1,0
9554,0,2,0,1,1,2,0,1,0,0,0,1,0,0
9555,0,2,0,1,1,1,1,1,0,0,0,0,0,1
9556,0,2,0,1,1,1,1,1,0,0,0,0,1,0
9557,0,2,0,1,1,1,0,1,0,0,0,1,0,0
9558,0,2,1,0,0,0,1,1,0,0,0,0,0,1
9559,0,2,1,0,0,0,1,1,0,0,0,0,1,0
9560,0,2,1,0,0,0,0,1,0,0,0,1,0,0
9561,0,2,1,0,0,2,1,1,0,0,0,0,0,1
9562,0,2,1,0,0,2,1,1,0,0,0,0,1,0
9563,0,2,1,0,0,2,0,1,0,0,0,1,0,0
9564,0,2,1,0,0,1,1,1,0,0,0,0,0,1
9565,0,2,1,0,0,1,1,1,0,0,0,0,1,0
9566,0,2,1,0,0,1,0,1,0,0,0,1,0,0
9567,0,2,1,0,1,0,1,1,0,0,0,0,0,1
9568,0,2,1,0,1,0,1,1,0,0,0,0,1,0
9569,0,2,1,0,1,0,0,1,0,0,0,1,0,0
9570,0,2,1,0,1,2,1,1,0,0,0,0,0,1
9571,0,2,1,0,1,2,1,1,0,0,0,0,1,0
9572,0,2,1,0,1,2,0,1,0,0,0,1,0,0
9573,0,2,1,0,1,1,1,1,0,0,0,0,0,1
9574,0,2,1,0,1,1,1,1,0,0,0,0,1,0
9575,0,2,1,0,1,1,0,1,0,0,0,1,0,0
9576,0,2,1,2,0,0,1,1,0,0,0,0,0,1
9577,0,2,1,2,0,0,1,1,0,0,0,0,1,0
9578,0,2,1,2,0,0,0,1,0,0,0,1,0,0
9579,0,2,1,2,0,2,1,1,0,0,0,0,0,1
9580,0,2,1,2,0,2,1,1,0,0,0,0,1,0
9581,0,2,1,2,0,2,0,1,0,0,0,1,0,0
9582,0,2,1,2,0,1,1,1,0,0,0,0,0,1
9583,0,2,1,2,0,1,1,1,0,0,0,0,1,0
9584,0,2,1,2,0,1,0,1,0,0,0,1,0,0
9585,0,2,1,2,1,0,1,1,0,0,0,0,0,1
9586,0,2,1,2,1,0,1,1,0,0,0,0,1,0
9587,0,2,1,2,1,0,0,1,0,0,0,1,0,0
9588,0,2,1,2,1,2,1,1,0,0,0,0,0,1
9589,0,2,1,2,1,2,1,1,0,0,0,0,1,0
9590,0,2,1,2,1,2,0,1,0,0,0,1,0,0
9591,0,2,1,2,1,1,1,1,0,0,0,0,0,1
9592,0,2,1,2,1,1,1,1,0,0,0,0,1,0
9593,0,2,1,2,1,1,0,1,0,0,0,1,0,0
9594,0,2,1,1,0,0,1,1,0,0,0,0,0,1
9595,0,2,1,1,0,0,2,1,0,0,0,0,1,0
9596,0,2,1,1,0,0,0,1,0,0,0,1,0,0
9597,0,2,1,1,0,2,1,1,0,0,0,0,0,1
9598,0,2,1,1,0,2,2,1,0,0,0,0,1,0
9599,0,2,1,1,0,2,0,1,0,0,0,1,0,0
9600,0,2,1,1,0,1,2,1,0,0,0,0,0,1
9601,0,2,1,1,0,1,2,1,0,0,0,0,1,0
9602,0,2,1,1,0,1,0,1,0,0,0,1,0,0
9603,0,2,1,1,1,0,1,1,0,0,0,0,0,1
9604,0,2,1,1,1,0,2,1,0,0,0,0,1,0
9605,0,2,1,1,1,0,0,1,0,0,0,1,0,0
9606,0,2,1,1,1,2,1,1,0,0,0,0,0,1
9607,0,2,1,1,1,2,2,1,0,0,0,0,1,0
9608,0,2,1,1,1,2,0,1,0,0,0,1,0,0
9609,0,2,1,1,1,1,2,1,0,0,0,0,0,1
9610,0,2,1,1,1,1,2,1,0,0,0,0,1,0
9611,0,2,1,1,1,1,0,1,0,0,0,1,0,0
9612,0,2,2,0,0,0,1,1,0,0,0,0,0,1
9613,0,2,2,0,0,0,1,1,0,0,0,0,1,0
9614,0,2,2,0,0,0,0,1,0,0,0,1,0,0
9615,0,2,2,0,0,2,1,1,0,0,0,0,0,1
9616,0,2,2,0,0,2,1,1,0,0,0,0,1,0
9617,0,2,2,0,0,2,0,1,0,0,0,1,0,0
9618,0,2,2,0,0,1,1,1,0,0,0,0,0,1
9619,0,2,2,0,0,1,1,1,0,0,0,0,1,0
9620,0,2,2,0,0,1,0,1,0,0,0,1,0,0
9621,0,2,2,0,1,0,1,1,0,0,0,0,0,1
9622,0,2,2,0,1,0,2,1,0,0,0,0,1,0
9623,0,2,2,0,1,0,0,1,0,0,0,1,0,0
9624,0,2,2,0,1,2,1,1,0,0,0,0,0,1
9625,0,2,2,0,1,2,2,1,0,0,0,0,1,0
9626,0,2,2,0,1,2,0,1,0,0,0,1,0,0
9627,0,2,2,0,1,1,2,1,0,0,0,0,0,1
9628,0,2,2,0,1,1,2,1,0,0,0,0,1,0
9629,0,2,2,0,1,1,0,1,0,0,0,1,0,0
9630,0,2,2,2,0,0,1,1,0,0,0,0,0,1
9631,0,2,2,2,0,0,2,1,0,0,0,0,1,0
9632,0,2,2,2,0,0,0,1,0,0,0,1,0,0
9633,0,2,2,2,0,2,1,1,0,0,0,0,0,1
9634,0,2,2,2,0,2,2,1,0,0,0,0,1,0
9635,0,2,2,2,0,2,0,1,0,0,0,1,0,0
9636,0,2,2,2,0,1,2,1,0,0,0,0,0,1
9637,0,2,2,2,0,1,2,1,0,0,0,0,1,0
9638,0,2,2,2,0,1,0,1,0,0,0,1,0,0
9639,0,2,2,2,1,0,1,1,0,0,0,0,0,1
9640,0,2,2,2,1,0,2,1,0,0,0,0,1,0
9641,0,2,2,2,1,0,0,1,0,0,0,1,0,0
9642,0,2,2,2,1,2,1,1,0,0,0,0,0,1
9643,0,2,2,2,1,2,2,1,0,0,0,0,1,0
9644,0,2,2,2,1,2,0,1,0,0,0,1,0,0
9645,0,2,2,2,1,1,2,1,0,0,0,0,0,1
9646,0,2,2,2,1,1,2,1,0,0,0,0,1,0
9647,0,2,2,2,1,1,0,1,0,0,0,1,0,0
9648,0,2,2,1,0,0,1,1,0,0,0,0,0,1
9649,0,2,2,1,0,0,2,1,0,0,0,0,1,0
9650,0,2,2,1,0,0,0,1,0,0,0,1,0,0
9651,0,2,2,1,0,2,1,1,0,0,0,0,0,1
9652,0,2,2,1,0,2,2,1,0,0,0,0,1,0
9653,0,2,2,1,0,2,0,1,0,0,0,1,0,0
9654,0,2,2,1,0,1,2,1,0,0,0,0,0,1
9655,0,2,2,1,0,1,2,1,0,0,0,0,1,0
9656,0,2,2,1,0,1,0,1,0,0,0,1,0,0
9657,0,2,2,1,1,0,1,1,0,0,0,0,0,1
9658,0,2,2,1,1,0,2,1,0,0,0,0,1,0
9659,0,2,2,1,1,0,0,1,0,0,0,1,0,0
9660,0,2,2,1,1,2,1,1,0,0,0,0,0,1
9661,0,2,2,1,1,2,2,1,0,0,0,0,1,0
9662,0,2,2,1,1,2,0,1,0,0,0,1,0,0
9663,0,2,2,1,1,1,2,1,0,0,0,0,0,1
9664,0,2,2,1,1,1,2,1,0,0,0,0,1,0
9665,0,2,2,1,1,1,0,1,0,0,0,1,0,0
9666,0,2,3,0,0,0,1,1,0,0,0,0,0,1
9667,0,2,3,0,0,0,1,1,0,0,0,0,1,0
9668,0,2,3,0,0,0,0,1,0,0,0,1,0,0
9669,0,2,3,0,0,2,1,1,0,0,0,0,0,1
9670,0,2,3,0,0,2,1,1,0,0,0,0,1,0
9671,0,2,3,0,0,2,0,1,0,0,0,1,0,0
9672,0,2,3,0,0,1,1,1,0,0,0,0,0,1
9673,0,2,3,0,0,1,1,1,0,0,0,0,1,0
9674,0,2,3,0,0,1,0,1,0,0,0,1,0,0
9675,0,2,3,0,1,0,1,1,0,0,0,0,0,1
9676,0,2,3,0,1,0,2,1,0,0,0,0,1,0
9677,0,2,3,0,1,0,0,1,0,0,0,1,0,0
9678,0,2,3,0,1,2,1,1,0,0,0,0,0,1
9679,0,2,3,0,1,2,2,1,0,0,0,0,1,0
9680,0,2,3,0,1,2,0,1,0,0,0,1,0,0
9681,0,2,3,0,1,1,2,1,0,0,0,0,0,1
9682,0,2,3,0,1,1,2,1,0,0,0,0,1,0
9683,0,2,3,0,1,1,0,1,0,0,0,1,0,0
9684,0,2,3,2,0,0,1,1,0,0,0,0,0,1
9685,0,2,3,2,0,0,2,1,0,0,0,0,1,0
9686,0,2,3,2,0,0,0,1,0,0,0,1,0,0
9687,0,2,3,2,0,2,1,1,0,0,0,0,0,1
9688,0,2,3,2,0,2,2,1,0,0,0,0,1,0
9689,0,2,3,2,0,2,0,1,0,0,0,1,0,0
9690,0,2,3,2,0,1,2,1,0,0,0,0,0,1
9691,0,2,3,2,0,1,2,1,0,0,0,0,1,0
9692,0,2,3,2,0,1,0,1,0,0,0,1,0,0
9693,0,2,3,2,1,0,1,1,0,0,0,0,0,1
9694,0,2,3,2,1,0,2,1,0,0,0,0,1,0
9695,0,2,3,2,1,0,0,1,0,0,0,1,0,0
9696,0,2,3,2,1,2,1,1,0,0,0,0,0,1
9697,0,2,3,2,1,2,2,1,0,0,0,0,1,0
9698,0,2,3,2,1,2,0,1,0,0,0,1,0,0
9699,0,2,3,2,1,1,2,1,0,0,0,0,0,1
9700,0,2,3,2,1,1,2,1,0,0,0,0,1,0
9701,0,2,3,2,1,1,0,1,0,0,0,1,0,0
9702,0,2,3,1,0,0,1,1,0,0,0,0,0,1
9703,0,2,3,1,0,0,2,1,0,0,0,0,1,0
9704,0,2,3,1,0,0,0,1,0,0,0,1,0,0
9705,0,2,3,1,0,2,1,1,0,0,0,0,0,1
9706,0,2,3,1,0,2,2,1,0,0,0,0,1,0
9707,0,2,3,1,0,2,0,1,0,0,0,1,0,0
9708,0,2,3,1,0,1,2,1,0,0,0,0,0,1
9709,0,2,3,1,0,1,2,1,0,0,0,0,1,0
9710,0,2,3,1,0,1,0,1,0,0,0,1,0,0
9711,0,2,3,1,1,0,1,1,0,0,0,0,0,1
9712,0,2,3,1,1,0,2,1,0,0,0,0,1,0
9713,0,2,3,1,1,0,0,1,0,0,0,1,0,0
9714,0,2,3,1,1,2,1,1,0,0,0,0,0,1
9715,0,2,3,1,1,2,2,1,0,0,0,0,1,0
9716,0,2,3,1,1,2,0,1,0,0,0,1,0,0
9717,0,2,3,1,1,1,2,1,0,0,0,0,0,1
9718,0,2,3,1,1,1,2,1,0,0,0,0,1,0
9719,0,2,3,1,1,1,0,1,0,0,0,1,0,0
9720,0,2,0,0,0,0,1,0,1,0,0,0,0,1
9721,0,2,0,0,0,0,1,0,1,0,0,0,1,0
9722,0,2,0,0,0,0,0,0,1,0,0,1,0,0
9723,0,2,0,0,0,2,1,0,1,0,0,0,0,1
9724,0,2,0,0,0,2,1,0,1,0,0,0,1,0
9725,0,2,0,0,0,2,0,0,1,0,0,1,0,0
9726,0,2,0,0,0,1,1,0,1,0,0,0,0,1
9727,0,2,0,0,0,1,1,0,1,0,0,0,1,0
9728,0,2,0,0,0,1,0,0,1,0,0,1,0,0
9729,0,2,0,0,1,0,1,0,1,0,0,0,0,1
9730,0,2,0,0,1,0,1,0,1,0,0,0,1,0
9731,0,2,0,0,1,0,0,0,1,0,0,1,0,0
9732,0,2,0,0,1,2,1,0,1,0,0,0,0,1
9733,0,2,0,0,1,2,1,0,1,0,0,0,1,0
9734,0,2,0,0,1,2,0,0,1,0,0,1,0,0
9735,0,2,0,0,1,1,1,0,1,0,0,0,0,1
9736,0,2,0,0,1,1,1,0,1,0,0,0,1,0
9737,0,2,0,0,1,1,0,0,1,0,0,1,0,0
9738,0,2,0,2,0,0,1,0,1,0,0,0,0,1
9739,0,2,0,2,0,0,1,0,1,0,0,0,1,0
9740,0,2,0,2,0,0,0,0,1,0,0,1,0,0
9741,0,2,0,2,0,2,1,0,1,0,0,0,0,1
9742,0,2,0,2,0,2,1,0,1,0,0,0,1,0
9743,0,2,0,2,0,2,0,0,1,0,0,1,0,0
9744,0,2,0,2,0,1,1,0,1,0,0,0,0,1
9745,0,2,0,2,0,1,1,0,1,0,0,0,1,0
9746,0,2,0,2,0,1,0,0,1,0,0,1,0,0
9747,0,2,0,2,1,0,1,0,1,0,0,0,0,1
9748,0,2,0,2,1,0,1,0,1,0,0,0,1,0
9749,0,2,0,2,1,0,0,0,1,0,0,1,0,0
9750,0,2,0,2,1,2,1,0,1,0,0,0,0,1
9751,0,2,0,2,1,2,1,0,1,0,0,0,1,0
9752,0,2,0,2,1,2,0,0,1,0,0,1,0,0
9753,0,2,0,2,1,1,1,0,1,0,0,0,0,1
9754,0,2,0,2,1,1,1,0,1,0,0,0,1,0
9755,0,2,0,2,1,1,0,0,1,0,0,1,0,0
9756,0,2,0,1,0,0,1,0,1,0,0,0,0,1
9757,0,2,0,1,0,0,2,0,1,0,0,0,1,0
9758,0,2,0,1,0,0,0,0,1,0,0,1,0,0
9759,0,2,0,1,0,2,1,0,1,0,0,0,0,1
9760,0,2,0,1,0,2,2,0,1,0,0,0,1,0
9761,0,2,0,1,0,2,0,0,1,0,0,1,0,0
9762,0,2,0,1,0,1,2,0,1,0,0,0,0,1
9763,0,2,0,1,0,1,2,0,1,0,0,0,1,0
9764,0,2,0,1,0,1,0,0,1,0,0,1,0,0
9765,0,2,0,1,1,0,1,0,1,0,0,0,0,1
9766,0,2,0,1,1,0,2,0,1,0,0,0,1,0
9767,0,2,0,1,1,0,0,0,1,0,0,1,0,0
9768,0,2,0,1,1,2,1,0,1,0,0,0,0,1
9769,0,2,0,1,1,2,2,0,1,0,0,0,1,0
9770,0,2,0,1,1,2,0,0,1,0,0,1,0,0
9771,0,2,0,1,1,1,2,0,1,0,0,0,0,1
9772,0,2,0,1,1,1,2,0,1,0,0,0,1,0
9773,0,2,0,1,1,1,0,0,1,0,0,1,0,0
9774,0,2,1,0,0,0,1,0,1,0,0,0,0,1
9775,0,2,1,0,0,0,1,0,1,0,0,0,1,0
9776,0,2,1,0,0,0,0,0,1,0,0,1,0,0
9777,0,2,1,0,0,2,1,0,1,0,0,0,0,1
9778,0,2,1,0,0,2,1,0,1,0,0,0,1,0
9779,0,2,1,0,0,2,0,0,1,0,0,1,0,0
9780,0,2,1,0,0,1,1,0,1,0,0,0,0,1
9781,0,2,1,0,0,1,1,0,1,0,0,0,1,0
9782,0,2,1,0,0,1,0,0,1,0,0,1,0,0
9783,0,2,1,0,1,0,1,0,1,0,0,0,0,1
9784,0,2,1,0,1,0,1,0,1,0,0,0,1,0
9785,0,2,1,0,1,0,0,0,1,0,0,1,0,0
9786,0,2,1,0,1,2,1,0,1,0,0,0,0,1
9787,0,2,1,0,1,2,1,0,1,0,0,0,1,0
9788,0,2,1,0,1,2,0,0,1,0,0,1,0,0
9789,0,2,1,0,1,1,1,0,1,0,0,0,0,1
9790,0,2,1,0,1,1,1,0,1,0,0,0,1,0
9791,0,2,1,0,1,1,0,0,1,0,0,1,0,0
9792,0,2,1,2,0,0,1,0,1,0,0,0,0,1
9793,0,2,1,2,0,0,1,0,1,0,0,0,1,0
9794,0,2,1,2,0,0,0,0,1,0,0,1,0,0
9795,0,2,1,2,0,2,1,0,1,0,0,0,0,1
9796,0,2,1,2,0,2,1,0,1,0,0,0,1,0
9797,0,2,1,2,0,2,0,0,1,0,0,1,0,0
9798,0,2,1,2,0,1,1,0,1,0,0,0,0,1
9799,0,2,1,2,0,1,1,0,1,0,0,0,1,0
9800,0,2,1,2,0,1,0,0,1,0,0,1,0,0
9801,0,2,1,2,1,0,1,0,1,0,0,0,0,1
9802,0,2,1,2,1,0,1,0,1,0,0,0,1,0
9803,0,2,1,2,1,0,0,0,1,0,0,1,0,0
9804,0,2,1,2,1,2,1,0,1,0,0,0,0,1
9805,0,2,1,2,1,2,1,0,1,0,0,0,1,0
9806,0,2,1,2,1,2,0,0,1,0,0,1,0,0
9807,0,2,1,2,1,1,1,0,1,0,0,0,0,1
9808,0,2,1,2,1,1,1,0,1,0,0,0,1,0
9809,0,2,1,2,1,1,0,0,1,0,0,1,0,0
9810,0,2,1,1,0,0,1,0,1,0,0,0,0,1
9811,0,2,1,1,0,0,2,0,1,0,0,0,1,0
9812,0,2,1,1,0,0,0,0,1,0,0,1,0,0
9813,0,2,1,1,0,2,1,0,1,0,0,0,0,1
9814,0,2,1,1,0,2,2,0,1,0,0,0,1,0
9815,0,2,1,1,0,2,0,0,1,0,0,1,0,0
9816,0,2,1,1,0,1,2,0,1,0,0,0,0,1
9817,0,2,1,1,0,1,2,0,1,0,0,0,1,0
9818,0,2,1,1,0,1,0,0,1,0,0,1,0,0
9819,0,2,1,1,1,0,1,0,1,0,0,0,0,1
9820,0,2,1,1,1,0,2,0,1,0,0,0,1,0
9821,0,2,1,1,1,0,0,0,1,0,0,1,0,0
9822,0,2,1,1,1,2,1,0,1,0,0,0,0,1
9823,0,2,1,1,1,2,2,0,1,0,0,0,1,0
9824,0,2,1,1,1,2,0,0,1,0,0,1,0,0
9825,0,2,1,1,1,1,2,0,1,0,0,0,0,1
9826,0,2,1,1,1,1,2,0,1,0,0,0,1,0
9827,0,2,1,1,1,1,0,0,1,0,0,1,0,0
9828,0,2,2,0,0,0,1,0,1,0,0,0,0,1
9829,0,2,2,0,0,0,1,0,1,0,0,0,1,0
9830,0,2,2,0,0,0,0,0,1,0,0,1,0,0
9831,0,2,2,0,0,2,1,0,1,0,0,0,0,1
9832,0,2,2,0,0,2,1,0,1,0,0,0,1,0
9833,0,2,2,0,0,2,0,0,1,0,0,1,0,0
9834,0,2,2,0,0,1,1,0,1,0,0,0,0,1
9835,0,2,2,0,0,1,1,0,1,0,0,0,1,0
9836,0,2,2,0,0,1,0,0,1,0,0,1,0,0
9837,0,2,2,0,1,0,1,0,1,0,0,0,0,1
9838,0,2,2,0,1,0,2,0,1,0,0,0,1,0
9839,0,2,2,0,1,0,0,0,1,0,0,1,0,0
9840,0,2,2,0,1,2,1,0,1,0,0,0,0,1
9841,0,2,2,0,1,2,2,0,1,0,0,0,1,0
9842,0,2,2,0,1,2,0,0,1,0,0,1,0,0
9843,0,2,2,0,1,1,2,0,1,0,0,0,0,1
9844,0,2,2,0,1,1,2,0,1,0,0,0,1,0
9845,0,2,2,0,1,1,0,0,1,0,0,1,0,0
9846,0,2,2,2,0,0,1,0,1,0,0,0,0,1
9847,0,2,2,2,0,0,2,0,1,0,0,0,1,0
9848,0,2,2,2,0,0,0,0,1,0,0,1,0,0
9849,0,2,2,2,0,2,1,0,1,0,0,0,0,1
9850,0,2,2,2,0,2,2,0,1,0,0,0,1,0
9851,0,2,2,2,0,2,0,0,1,0,0,1,0,0
9852,0,2,2,2,0,1,2,0,1,0,0,0,0,1
9853,0,2,2,2,0,1,2,0,1,0,0,0,1,0
9854,0,2,2,2,0,1,0,0,1,0,0,1,0,0
9855,0,2,2,2,1,0,1,0,1,0,0,0,0,1
9856,0,2,2,2,1,0,2,0,1,0,0,0,1,0
9857,0,2,2,2,1,0,0,0,1,0,0,1,0,0
9858,0,2,2,2,1,2,1,0,1,0,0,0,0,1
9859,0,2,2,2,1,2,2,0,1,0,0,0,1,0
9860,0,2,2,2,1,2,0,0,1,0,0,1,0,0
9861,0,2,2,2,1,1,2,0,1,0,0,0,0,1
9862,0,2,2,2,1,1,2,0,1,0,0,0,1,0
9863,0,2,2,2,1,1,0,0,1,0,0,1,0,0
9864,0,2,2,1,0,0,1,0,1,0,0,0,0,1
9865,0,2,2,1,0,0,2,0,1,0,0,0,1,0
9866,0,2,2,1,0,0,0,0,1,0,0,1,0,0
9867,0,2,2,1,0,2,1,0,1,0,0,0,0,1
9868,0,2,2,1,0,2,2,0,1,0,0,0,1,0
9869,0,2,2,1,0,2,0,0,1,0,0,1,0,0
9870,0,2,2,1,0,1,2,0,1,0,0,0,0,1
9871,0,2,2,1,0,1,2,0,1,0,0,0,1,0
9872,0,2,2,1,0,1,0,0,1,0,0,1,0,0
9873,0,2,2,1,1,0,1,0,1,0,0,0,0,1
9874,0,2,2,1,1,0,2,0,1,0,0,0,1,0
9875,0,2,2,1,1,0,0,0,1,0,0,1,0,0
9876,0,2,2,1,1,2,1,0,1,0,0,0,0,1
9877,0,2,2,1,1,2,2,0,1,0,0,0,1,0
9878,0,2,2,1,1,2,0,0,1,0,0,1,0,0
9879,0,2,2,1,1,1,2,0,1,0,0,0,0,1
9880,0,2,2,1,1,1,2,0,1,0,0,0,1,0
9881,0,2,2,1,1,1,0,0,1,0,0,1,0,0
9882,0,2,3,0,0,0,1,0,1,0,0,0,0,1
9883,0,2,3,0,0,0,1,0,1,0,0,0,1,0
9884,0,2,3,0,0,0,0,0,1,0,0,1,0,0
9885,0,2,3,0,0,2,1,0,1,0,0,0,0,1
9886,0,2,3,0,0,2,1,0,1,0,0,0,1,0
9887,0,2,3,0,0,2,0,0,1,0,0,1,0,0
9888,0,2,3,0,0,1,1,0,1,0,0,0,0,1
9889,0,2,3,0,0,1,1,0,1,0,0,0,1,0
9890,0,2,3,0,0,1,0,0,1,0,0,1,0,0
9891,0,2,3,0,1,0,1,0,1,0,0,0,0,1
9892,0,2,3,0,1,0,2,0,1,0,0,0,1,0
9893,0,2,3,0,1,0,0,0,1,0,0,1,0,0
9894,0,2,3,0,1,2,1,0,1,0,0,0,0,1
9895,0,2,3,0,1,2,2,0,1,0,0,0,1,0
9896,0,2,3,0,1,2,0,0,1,0,0,1,0,0
9897,0,2,3,0,1,1,2,0,1,0,0,0,0,1
9898,0,2,3,0,1,1,2,0,1,0,0,0,1,0
9899,0,2,3,0,1,1,0,0,1,0,0,1,0,0
9900,0,2,3,2,0,0,1,0,1,0,0,0,0,1
9901,0,2,3,2,0,0,2,0,1,0,0,0,1,0
9902,0,2,3,2,0,0,0,0,1,0,0,1,0,0
9903,0,2,3,2,0,2,1,0,1,0,0,0,0,1
9904,0,2,3,2,0,2,2,0,1,0,0,0,1,0
9905,0,2,3,2,0,2,0,0,1,0,0,1,0,0
9906,0,2,3,2,0,1,2,0,1,0,0,0,0,1
9907,0,2,3,2,0,1,2,0,1,0,0,0,1,0
9908,0,2,3,2,0,1,0,0,1,0,0,1,0,0
9909,0,2,3,2,1,0,1,0,1,0,0,0,0,1
9910,0,2,3,2,1,0,2,0,1,0,0,0,1,0
9911,0,2,3,2,1,0,0,0,1,0,0,1,0,0
9912,0,2,3,2,1,2,1,0,1,0,0,0,0,1
9913,0,2,3,2,1,2,2,0,1,0,0,0,1,0
9914,0,2,3,2,1,2,0,0,1,0,0,1,0,0
9915,0,2,3,2,1,1,2,0,1,0,0,0,0,1
9916,0,2,3,2,1,1,2,0,1,0,0,0,1,0
9917,0,2,3,2,1,1,0,0,1,0,0,1,0,0
9918,0,2,3,1,0,0,1,0,1,0,0,0,0,1
9919,0,2,3,1,0,0,2,0,1,0,0,0,1,0
9920,0,2,3,1,0,0,0,0,1,0,0,1,0,0
9921,0,2,3,1,0,2,1,0,1,0,0,0,0,1
